line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M1,109,10900,Bastille,37.1661155784,62.5,11728.8668387,.139318,.3663,.312806,.175024,.168097,.751445,539670,36059.8,.121958,.0658808,787.01,239.0932,160468,18007400,180510,83904.2,145027,506622,419885,619251,390747,313632,146523,22138.6,7234.73,23033.8,123216,21896.8,23393.1,81341.2,1633940,16554.9,67259.60000000001,2591830,1571020,4438.34,276730,313654,752868,378332,446754,1083340,2201590,2090700,929598,1711100,4197120,4921560,901243,2212210,3472900,2415330,235203,459191,539152,763065
M1,110,11000,,36.6320338868,64.285713,11086.8839722,.141899,.370701,.318624,.169119,.157456,.763971,529386,35029.1,.124875,.0643149,749.305,214.36569,171582,16353200,161256,65173.6,149097,534305,320059,605454,431428,188517,153922,1548.31,4584.09,22379.8,92990.7,31738.2,19381.8,69953.2,1400720,1239.85,58371.5,2120280,1352510,8835.25,223073,174944,392066,381564,495347,981251,1826250,1977970,885802,1617410,3498810,4624300,901081,2136240,3249210,2456050,241137,358263,352196,626379
M1,111,11100,,36.595682667,56.923077,10971.4506836,.14667,.37326,.332588,.165895,.15592,.770551,531710,34607,.125038,.0741443,723.176,170.825,162865,15107600,132145,62473.3,152656,510975,222727,571275,456323,85286.5,186170,671.516,2413.8,9784.559999999999,82550.89999999999,45176.3,14864.7,51165,1084630,0,52359,1916780,1141120,24081,164756,78618.89999999999,142205,482000,415407,804602,1420160,1660180,675508,1323890,2694280,4247410,777261,1851720,2823220,2181210,240140,234396,246042,438558
M1,112,11200,,35.4307349451,54.186047,11072.604338,.150597,.362081,.337156,.169435,.127012,.813379,523026,34504.3,.123525,.0839522,759.252,120.7804,144655,14312000,99746.3,86716.2,154105,461769,183855,525724,470251,68082,356352,9617.18,1072.21,1297.55,103816,48142.4,7970.19,38372.9,977885,0,56568.7,2039700,953254,61262.1,104490,39020.5,90153.7,609655,304677,651694,1180620,1390560,474937,1033470,2349290,4223870,646920,1531000,2400790,1810640,214239,140601,256314,280417
M1,113,11300,,35.0387992991,54.45652,11274.4557834,.160979,.352529,.325143,.171125,.124786,.814716,519494,35345.1,.115538,.0980566,847.604,77.224998,126906,13791600,82487.5,136162,153607,396560,216534,470165,473770,116072,632100,24271.1,211.313,0,149585,37470.9,1585.78,36356.9,1162590,317.46,73291.39999999999,2487910,885645,121403,52664.8,19587.5,102109,686273,212559,534717,1008890,1145240,368401,799954,2286400,4268600,540581,1220920,1982040,1405970,170734,85290.89999999999,321556,172442
M1,114,11400,,34.4069775609,57.63158,12127.8727214,.163024,.345998,.314248,.173531,.124017,.808782,512735,35936.6,.114193,.106245,932.438,49.5648,117249,13398400,84393.8,187204,151454,322868,302507,400549,465853,183497,892986,39044.7,0,0,186477,18086.6,0,31442.3,1470570,1137.48,83364.89999999999,3148400,954778,199001,22090.3,12726.9,103106,674004,138817,433026,874571,878276,293857,599895,2186790,3953790,414241,881549,1525810,1020930,114066,64133.3,361167,122931
M1,115,11500,,33.5757576716,55.267857,12110.7028166,.168587,.33477,.309183,.17008,.14743,.787177,496204,36133.2,.112595,.14569,953.622,40.215702,99970.39999999999,12679100,100929,220822,148003,249160,411881,321728,447887,232894,1039830,50032.3,0,0,202444,2380.71,0,23265,1688870,1092.84,76983.89999999999,3780420,1043940,285870,10164.4,8912.280000000001,86361.7,572302,71904.3,323279,723156,616901,213570,412603,1854770,3061800,263896,515097,983636,656153,58942.8,50681.8,344472,76802.5
M1,116,11600,,33.1416027576,52.589287,11528.6018709,.168072,.335304,.305849,.172128,.167532,.761361,489149,36654.8,.109853,.145052,882.494,37.6502,79618.10000000001,11678300,121451,227457,142819,183376,512569,241632,421720,240456,1049880,53482.7,0,0,204431,0,0,21344.1,1714590,249.676,58007.7,4094840,1088410,372000,2506.05,5505.02,52279,408705,26896.4,201629,505425,390249,117201,233309,1343590,1872880,112455,215919,481528,345400,15399.5,33078.2,268326,36602.7
M1,117,11700,,34.2462790859,53.815788,10733.7131836,.166725,.336802,.310163,.168244,.155487,.784673,473157,36430.7,.115365,.171252,723.995,34.784801,62279.5,10149900,129552,209244,136979,133055,545601,166825,391226,204722,918444,45878.4,0,0,192217,2111.39,0,23071,1490910,2667.53,34110.6,3887120,1079820,447941,7.046,9792.959999999999,18278.8,247581,5257.4,111412,293058,251106,47638.1,117528,887596,961890,24171.4,63823,178647,113936,267.748,16776.8,163530,14853
M1,118,11800,,35.6263309332,55.517242,10323.8802426,.168253,.33557,.312475,.170207,.169328,.760077,475506,36161.6,.114718,.166519,707.117,37.6143,67522.10000000001,9486820,114675,182571,151375,137023,496348,186022,419436,192710,685339,59025.3,0,0,160124,37609.6,0,69207.60000000001,1481030,42097.8,44231.5,3794490,1140340,578123,6.16199,7455.18,10447.9,155532,20167.2,190912,384229,202844,40251.2,159379,836630,806770,84200.3,213548,286277,375281,38.6575,9893.6,164858,4469.22
M1,119,11900,Gare de Lyon,35.0458275367,53.799999,11169.273584,.166145,.34086,.31515,.174798,.15958,.75331,483453,35788.8,.117269,.155276,719.746,38.167301,99513.3,11621100,115306,138148,162387,147067,440406,211112,440343,204827,461637,70188.10000000001,0,0,132173,90986.8,0,108914,1465120,122329,57683.8,3755280,1248230,681868,0,3376.77,4255.01,95470.10000000001,43057.6,364640,491126,315298,120024,293440,919361,1310930,131887,349838,433140,813343,.5273870000000001,2245.54,188746,526.186
