line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
RB,130,13000,,86.6340292026,58.888889,,.221872,.28545,.315014,.172587,.261611,.214676,6580.74,28830.4,.0521622,.125423,0,0,,,,0,0,4761.87,0,0,4973.23,0,0,0,17.0223,0,0,0,0,0,0,0,0,511863,42097,0,,,,,,,,,,,,,,,,,,,,
RB,131,13100,,86.7507627569,57.424244,,.225939,.290774,.314472,.164853,.279607,.199143,6197.12,28610.3,.0546306,.141704,0,0,,,,0,48.8491,6842.5,0,0,6903.47,0,0,0,664.034,0,0,0,0,0,0,0,0,668714,51447.1,30.8557,,,,,,,,,,,,,,,,,,,,
RB,132,13200,Palaiseau-Villebon,87.0267266403,56.739132,,.230499,.297202,.309524,.159435,.285375,.19122,6389.93,28406.5,.060401,.167904,0,0,,,,0,623.377,8870.15,0,0,8220.09,0,0,0,2518.19,0,0,225.345,0,0,0,0,0,774469,67008.2,923.307,,,,,,,,,,,,,,,,,,,,
RB,133,13300,,85.33513503099999,56.739132,,.233849,.302019,.310942,.150483,.302064,.162994,6319.35,28231.2,.0644709,.181984,0,.038435999,,,,0,2164.89,10865.1,0,0,9122.299999999999,0,0,0,5124.91,0,0,7451.68,0,0,0,0,0,802703,79453.2,4632.3,,,,,,,,,,,,,,,,,,,,
RB,134,13400,,81.2137546917,60.357143,,.237996,.30824,.312664,.138877,.324247,.115294,6315.17,28018.1,.0685218,.195009,0,.69186801,,,,0,5940.78,13163.8,0,0,9878.33,0,0,0,8574.709999999999,0,0,26061.1,0,0,0,121.703,0,780603,97523.60000000001,10285,,,,,,,,,,,,,,,,,,,,
RB,135,13500,,78.6528550948,60.11628,,.238,.30824,.312309,.138805,.324247,.115294,6019,27866.6,.0685218,.195046,0,1.78215,,,,0,12652.9,15752.2,0,2.19738,10467.6,0,0,0,12706.5,0,87.8593,52080.5,0,0,0,2899.98,0,760438,163715,14159.7,,,,,,,,,,,,,,,,,,,,
RB,136,13600,,79.9227648407,60.222221,,.238003,.30824,.312362,.138742,.324247,.115294,5708.59,27708,.0685218,.19508,0,2.8403201,,,,2098.25,22896.3,18236.3,1.84286,386.876,11771.9,2357.38,0,261.284,16835.8,0,7462.57,72747.5,0,0,444.772,9683.85,284.606,755648,291367,15016.8,,,,,,,,,,,,,,,,,,,,
RB,137,13700,,82.32559118419999,60.508476,,.231765,.301546,.320019,.144245,.306433,.113657,5054.03,27610.2,.0671319,.184908,0,3.54619,,,,14045.9,34616.9,20386.2,4601.48,1609.64,14728.9,15760.3,0,6537.59,20855.9,0,20249,79682.39999999999,0,0,13429,12317.8,11118.1,784064,418025,15153.1,,,,,,,,,,,,,,,,,,,,
RB,138,13800,,84.8143353712,62.615383,,.231412,.309725,.316212,.140237,.327448,.105578,4619.76,27522.4,.0665563,.18187,0,3.71859,,,,34379.3,46909.3,22069.8,16944.2,3299.99,19510.3,34097.5,0,17945,24603.2,0,37423.7,83073.3,0,0,53712.8,10050.9,29425.3,860563,499726,13596.3,,,,,,,,,,,,,,,,,,,,
RB,139,13900,,87.2721526914,61.272728,,.231414,.309725,.315799,.140153,.327448,.105578,4262.74,27380.8,.0665563,.181888,0,3.2960999,,,,56673.2,60925.2,23473.3,43284.3,5434.98,27138.1,51457.3,0,29674.5,27848.7,0,60650,90819.60000000001,0,0,121827,10811.3,48648.7,961034,533077,8589.459999999999,,,,,,,,,,,,,,,,,,,,
RB,140,14000,,91.6473848153,58.018867,,.231505,.309753,.314699,.140022,.32931,.10552,3767.83,27240,.0665495,.182146,0,2.3499,,,,69898.5,74382.89999999999,23972.5,72954.2,7594.7,36083.5,56860.1,0,34920.6,29792.3,0,83821.7,99060.89999999999,0,0,176300,17181.1,56050.5,960959,523271,3632.68,,,,,,,,,,,,,,,,,,,,
RB,141,14100,,95.81683441769999,59.402985,,.232908,.310199,.312558,.139216,.358752,.104597,3802.42,27124,.066442,.185945,0,1.22356,,,,73805,84116,23181.9,83092.8,9368.08,45039.8,55469.3,0,29621.3,30038,0,89794.60000000001,108385,99.1399,170.441,187296,18340.6,45417,831008,496364,905.228,,,,,,,,,,,,,,,,,,,,
RB,142,14200,,97.09688366810001,59.607841,,.232911,.310199,.312249,.139176,.358752,.104597,3557.44,27018.3,.066442,.185961,0,.29840001,,,,70059.2,88733.60000000001,21337.5,68871.8,10470.6,52205,59209.8,0,16851.8,28732.2,0,75583.8,96418.60000000001,6955.3,8698.1,153776,7004.84,32018.6,715148,480934,43.5438,,,,,,,,,,,,,,,,,,,,
RB,143,14300,,96.0235681848,59.23077,,.232915,.310199,.312736,.139141,.358752,.104597,3544.9,26926.2,.066442,.185976,0,.00145349,,,,67172.39999999999,88445.89999999999,19003.6,53036.6,10917.5,57164.6,83864.39999999999,0,4117.75,26207.1,0,62016.2,62352.6,21881,24209.5,101791,406.532,28864.1,733695,457398,0,,,,,,,,,,,,,,,,,,,,
RB,144,14400,Palaiseau,95.1484049745,58.918919,,.23315,.313264,.310111,.139703,.368692,.106141,3535.09,26806.4,.0704392,.187534,0,0,,,,67589,84022.60000000001,16675,47069.3,10782.1,60314.3,119946,0,2.97036,22615.7,0,52925.2,33472.3,36198.2,38118.3,70374.10000000001,0,35091.6,865088,408392,67.7231,,,,,,,,,,,,,,,,,,,,
RB,145,14500,,94.38725700640001,59.23077,,.233164,.31336,.310664,.139689,.369005,.106189,3527.14,26728.5,.070565,.187603,0,0,,,,64072.7,75660.2,14067.5,44673.8,10117.3,61007.8,136388,0,0,18370.4,0,46970.8,17114.3,44514.6,45736.5,62433,0,39895.3,1106290,324248,658.317,,,,,,,,,,,,,,,,,,,,
RB,146,14600,,94.393319408,60.307693,,.242277,.320552,.30259,.131793,.376906,.0975022,3576.92,26560,.0760795,.210681,0,0,,,,49241.9,64543.8,11140.9,41637.8,8929.799999999999,58936.3,126788,2924.99,0,13841.7,0,41267.1,11369.4,44136,43864.8,71605.2,0,36252.9,1337640,231548,1772.41,,,,,,,,,,,,,,,,,,,,
RB,147,14700,,95.8087438468,59.150944,,.236835,.314338,.309863,.135484,.368636,.0997847,3611.16,26486.8,.0740256,.201232,0,0,,,,28662.3,51559.5,8260.17,36832.8,7338.71,54312.9,94896.8,9862.82,0,9758.23,0,36776.9,18961.1,33984.9,32604.3,77144.60000000001,0,25150.9,1485230,163190,3344.69,,,,,,,,,,,,,,,,,,,,
RB,148,14800,,96.4207913506,57.613636,,.247052,.331343,.296067,.122244,.416799,.0900613,3734.72,26408.5,.077571,.216033,0,0,,,,11991,38229.4,5907.08,23909,5420.05,46936.4,52847.5,13439.6,0,7022.62,0,25244.1,23413,17489.8,15591.9,73965.89999999999,0,10258.1,1465640,103274,5085.71,,,,,,,,,,,,,,,,,,,,
RB,149,14900,,95.61110729230001,60.365852,,.247057,.331343,.295977,.122205,.416799,.0900613,3972.47,26388,.077571,.216033,0,0,,,,1250.44,26600.5,3779.44,8103.6,3387.03,38407.3,16106.2,9844.98,0,4695.03,0,9788.530000000001,22854,2826.17,1767.4,60444,0,447.677,1254230,61444.8,6775.77,,,,,,,,,,,,,,,,,,,,
RB,150,15000,,95.0992358659,63.148148,,.245088,.326607,.30032,.12321,.401614,.0798921,4389.38,26437.6,.0811626,.219174,0,0,,,,0,19472.2,1829.55,63.968,1577.59,31663.1,553.966,902.032,0,2332.7,0,231.862,17294.3,0,0,31939.4,0,0,903848,31749.9,8757.629999999999,,,,,,,,,,,,,,,,,,,,
RB,151,15100,,94.2828711352,66.333336,,.242518,.324902,.305139,.122984,.411309,.0767167,5171.77,26471,.0810026,.205234,0,0,,,,0,16502.9,453.578,0,368.199,27673.2,0,0,0,566.27,0,0,10512.4,0,0,5694.24,0,0,537634,8022.24,12376.5,,,,,,,,,,,,,,,,,,,,
RB,152,15200,,94.71909065600001,67.307693,,.242515,.324902,.305156,.122958,.411309,.0767167,6213.17,26520.9,.0810026,.2052,0,0,,,,0,17229.2,0,55.9352,.809984,28004.5,0,0,0,621.224,0,0,4426.13,0,0,0,0,0,377154,1134.78,18480.1,,,,,,,,,,,,,,,,,,,,
RB,153,15300,,89.641874965,68.125,,.242466,.325941,.30193,.123231,.416465,.0807848,6878.64,26585.9,.0855692,.208603,0,0,,,,0,22250.3,0,4947.44,0,33410.2,0,0,0,3673.57,0,0,8295.549999999999,0,0,637.996,0,0,337059,6106.36,33315.5,,,,,,,,,,,,,,,,,,,,
RB,154,15400,,87.0429263836,68.181816,,.242454,.326275,.295985,.123288,.418124,.0820941,9068.51,26625.8,.0870389,.209709,0,0,,,,274.604,31155.6,0,17768.3,0,42867.1,0,0,0,7663.25,0,208.55,7406.24,0,0,11706.6,0,0,549406,13539.5,52124.2,,,,,,,,,,,,,,,,,,,,
RB,155,15500,,86.9800554263,61.842106,,.238761,.315216,.29202,.132642,.382211,.0782317,10315.6,26669.5,.0849959,.193231,0,0,,,,9640.040000000001,40679,0,39851.3,0,52889.5,3347.34,0,0,12706.7,0,7816.54,1960.73,0,0,42613.3,0,1911.51,947589,43781.6,70581.10000000001,,,,,,,,,,,,,,,,,,,,
RB,156,15600,,86.18830500599999,62.777779,,.239928,.323933,.276721,.12909,.380218,.0887232,13449.3,26723.6,.0869935,.212067,0,0,,,,31425.3,48494.1,0,60011.5,0,62032.6,20459.2,235.291,0,18296.3,0,29072.8,0,0,0,102407,2841.26,7290.6,1372750,140730,86749.60000000001,,,,,,,,,,,,,,,,,,,,
RB,157,15700,Massy-Palaiseau,84.9606102191,63.333332,,.235785,.320047,.271566,.132257,.370056,.112936,14316.4,26773.9,.0860299,.203274,0,0,,,,60438.5,53564,0,67509.60000000001,0,68839.2,53168.4,9917.379999999999,0,23467.3,0,47763.9,0,0,0,211626,14490.6,11937.2,1679250,298412,99262.5,,,,,,,,,,,,,,,,,,,,
RB,158,15800,,84.1299479556,61.714287,,.231697,.316216,.276794,.135452,.360037,.136804,16407,26824.9,.08508,.194597,0,0,,,,79994.3,55297.9,0,58686.5,0,72265.3,82182.5,25422.3,0,27666.7,0,53601.2,32.5267,0,0,362248,27088.9,20138.7,1822430,546259,107173,,,,,,,,,,,,,,,,,,,,
RB,159,15900,,83.4912650573,65.599998,,.231691,.316216,.28708,.135536,.360037,.136804,18241.4,26860.8,.08508,.194569,0,0,,,,80834.89999999999,53571.4,0,39223.7,0,71802,92156.60000000001,37514.7,0,30430.3,0,46139.2,69.5294,0,0,465882,32988.1,27063.9,1747090,782366,109913,,,,,,,,,,,,,,,,,,,,
RB,160,16000,,82.8187931632,67.5,,.233787,.312086,.298756,.135269,.365917,.12513,19091.9,26866.4,.0844038,.209813,0,0,,,,64016.7,48489.2,0,20814.8,0,67306,76855.7,47610.5,0,31381.2,0,31590.5,56.0151,0,0,460409,29862.7,30692.9,1544890,909509,107183,,,,,,,,,,,,,,,,,,,,
RB,161,16100,,82.0212700081,62.931034,,.234726,.310226,.307454,.135193,.368565,.119873,20515.9,26885.5,.0840994,.216676,0,0,,,,36293.4,40750.2,0,5433.76,0,60437.8,43233,59702.5,0,30369.8,0,14809.1,0,0,0,357062,18952,28944.6,1369430,899073,98890.10000000001,,,,,,,,,,,,,,,,,,,,
RB,162,16200,,81.11315563380001,59.39394,,.236382,.3122,.309803,.133402,.367006,.121476,20504.6,26873.6,.0829484,.21434,0,0,,,,12508.1,31202.2,0,1.62349,0,52241.1,12989.9,60166.5,0,28192.2,0,1541.87,0,0,0,214781,5881.03,19359.5,1177880,744800,86356.2,,,,,,,,,,,,,,,,,,,,
RB,163,16300,,80.3495490017,62.857143,,.238802,.316013,.305066,.130265,.381478,.121635,20455.7,26764.4,.0783346,.197651,0,0,,,,1215.26,21387.2,0,0,0,43737.4,972.2329999999999,47415.7,0,25070.6,0,0,0,0,0,99864,92.58880000000001,6782.78,959760,546618,69797.39999999999,,,,,,,,,,,,,,,,,,,,
RB,164,16400,,79.3447461324,68.928574,,.23052,.298858,.321011,.136398,.378378,.150254,20679.1,27153,.0673698,.144244,0,0,,,,0,12930.2,0,0,0,36332.7,0,31361,0,21659.8,0,0,0,0,0,57950.8,0,6.01559,829236,381057,50337.7,,,,,,,,,,,,,,,,,,,,
RB,165,16500,,78.3244798848,71.13636,,.22988,.297081,.322626,.136959,.374669,.154481,21038.2,27273.4,.0663472,.139156,0,0,,,,0,9012.16,0,0,0,30448.8,0,12265.7,0,18373.3,0,0,49.5202,0,0,36603.3,0,0,924944,307503,30704.8,,,,,,,,,,,,,,,,,,,,
RB,166,16600,,77.6758512453,71.333336,,.22987,.297081,.322623,.137096,.374669,.154481,22346.6,27389.7,.0663472,.139129,0,.020919601,,,,0,9913.5,0,0,0,27232,0,838.211,0,15841.3,0,0,368.429,2264.65,0,13351.9,0,0,1078940,332992,14485,,,,,,,,,,,,,,,,,,,,
RB,167,16700,,75.2100831373,70.333336,,.22986,.297081,.322343,.137236,.374669,.154481,23142.6,27527.2,.0663472,.1391,0,.27022299,,,,0,14240,7.5616,0,0,26652.6,0,0,0,14875.7,0,0,47.3134,11268.9,0,4471.73,0,0,1111280,395107,5378.96,,,,,,,,,,,,,,,,,,,,
RB,168,16800,,74.9547917048,72.258064,,.229838,.296895,.321545,.137451,.374914,.154489,23934.4,27678.6,.0663662,.139138,0,.56176299,,,,251.821,18616.4,241.288,0,0,27357.5,760.447,0,0,14611.8,0,0,2762.13,16655.4,0,15577.8,0,0,1017810,393069,4110.93,,,,,,,,,,,,,,,,,,,,
