line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
RE,124,12400,,64.7323354497,75,,.283957,.297516,.299663,.114291,.161367,.363751,71061.7,18894.2,.236176,.194106,503.366,2.1518466,,,0,0,14432.7,1416.83,0,6814.05,20140.2,0,0,0,0,0,0,0,0,0,0,0,0,211751,0,0,,,,,,,,,,,,,,,,,,,,
RE,125,12500,,65.06483482589999,70,,.295378,.292088,.301125,.108926,.179594,.288408,71029.7,18589,.247874,.324776,416.245,.53592598,,,0,0,16453.7,540.175,0,11683.5,21752,0,0,0,0,0,0,0,0,0,0,0,4.29012,146280,0,0,,,,,,,,,,,,,,,,,,,,
RE,126,12600,,65.4964521911,75.833336,,.295715,.290413,.304348,.106721,.205667,.266848,72690.89999999999,18540.7,.243424,.324863,327.535,.0102332,,,0,0,18014.8,357.871,0,17541.6,23511.6,0,0,0,0,0,23.9049,0,0,0,56.8841,0,2797.87,141104,0,0,,,,,,,,,,,,,,,,,,,,
RE,127,12700,,64.3177222101,74.166664,,.293037,.286596,.306459,.109571,.203144,.261865,72063.89999999999,18661,.228623,.327839,239.239,0,,,0,0,18989.5,710.3440000000001,0,23871.7,25379.7,0,0,0,0,0,5675.22,0,0,0,13770.9,0,12685.5,172217,0,0,,,,,,,,,,,,,,,,,,,,
RE,128,12800,,65.01921169000001,,,.302831,.288126,.30002,.103909,.268394,.203521,75479.89999999999,18615.6,.212392,.365466,152.841,0,,,0,2512.99,19595.9,1285.59,0,29751.6,27076.3,0,0,0,0,0,17208.5,0,0,0,49257.8,0,22572.9,189057,10.0072,332.808,,,,,,,,,,,,,,,,,,,,
RE,129,12900,,65.37838059240001,70,,.311173,.283921,.302358,.0964115,.329906,.171625,77075.8,18434.2,.217965,.36564,78.7872,0,,,0,11579.1,20209,1793.21,0,34454.2,28313.1,0,0,0,0,0,27257.4,0,0,0,98196.2,0,27222.6,207429,0,1734.08,,,,,,,,,,,,,,,,,,,,
RE,130,13000,,64.5128689016,70,,.301225,.285583,.299941,.106054,.264564,.172921,82472.2,18643.7,.212621,.404242,36.0753,0,,,4.13559,20139.9,20770.7,2284,0,37548.3,29357.6,0,0,0,0,0,30898.7,0,0,0,152321,0,24588.3,338455,1272.8,3896.93,,,,,,,,,,,,,,,,,,,,
RE,131,13100,,65.0000379322,67.5,,.295284,.280708,.302619,.112424,.216414,.206496,84134.3,18740.7,.210833,.388623,27.8193,0,,,3126.27,23547.8,20589.8,2582.25,0,38548.4,30709.6,0,0,0,0,0,26661.3,0,0,0,175895,0,15719.1,544982,12697.1,6219.64,,,,,,,,,,,,,,,,,,,,
RE,132,13200,,63.7859041777,60.5,,.299195,.279658,.30074,.10856,.257729,.187756,85436.3,18700.5,.211473,.374052,31.8674,0,,,15242.6,20118.1,19207.3,2594.91,0,37549.8,31914.2,0,0,0,0,0,16254.2,0,0,0,157205,0,4999.71,753940,28779,8315.5,,,,,,,,,,,,,,,,,,,,
RE,133,13300,,63.0646620599,67.692307,,.299856,.280153,.299268,.10724,.269098,.177326,87169.7,18737.3,.210722,.372932,34.4771,.135047,,,28336.8,11341,16846.8,2313.19,0,34502.2,31663.6,0,0,0,0,0,4761.43,0,0,0,103107,0,113.607,906053,41639.2,9879.6,,,,,,,,,,,,,,,,,,,,
